times,startx,starty,endx,endy,velocity
0.169166667,0.035171615,0.072390198,0.005062793,0.103240008,0.141852657
0.170555556,0.027458621,0.063623954,0.005678947,0.116633476,0.168419366
0.1725,0.028762775,0.129164249,0.004602117,0.135028291,0.181181351
0.173333333,0.050788499,0.0780694,0.062899914,0.083453167,0.177378359
0.173333333,0.032033453,0.073893318,0.013820955,0.064711329,0.125729852
0.174722222,0.020799719,0.081738505,0.023849212,0.078869166,0.152261243
0.176944444,0.011384682,0.076110167,0.004612222,0.064432655,0.128905567
0.177777778,0.04787764,0.073036223,0.029421406,0.051723275,0.145619307
0.179444444,0.068730763,0.090385785,0.075307918,0.085193189,0.163067516
0.179722222,0.0315424,0.079802291,0.066223426,0.086330915,0.216799716
0.185555556,0.038245729,0.077760032,0.056457337,0.095362833,0.147304962
0.1875,0.015862433,0.077101357,0.036011261,0.067269959,0.158877981
0.187777778,0.028474958,0.115734059,0.029593396,0.110158674,0.087483997
0.188611111,0.034827389,0.112763185,0.027843841,0.126995801,0.173474279
0.188611111,0.036803403,0.084955815,0.081517318,0.104256315,0.245898561
0.191666667,0.03456016,0.111002721,0.039763757,0.113201912,0.120338748
0.193611111,0.062021591,0.095319337,0.053338048,0.062823859,0.165874667
0.194166667,0.027266936,0.076818718,0.060485608,0.069131621,0.122015324
0.198055556,0.026858541,0.074420588,0.055501929,0.05871014,0.216989496
0.198055556,0.008271441,0.084493928,0.004651504,0.064076538,0.191407465
0.199166667,0.026912019,0.112235795,0.035141433,0.124905782,0.167866721
0.199166667,0.030647997,0.116344183,0.041819306,0.128820586,0.211539832
0.201666667,0.004599881,0.086619923,0.055786784,0.054657127,0.181190974
0.202222222,0.064413881,0.109706368,0.060577302,0.069115339,0.171872343
0.202222222,0.036557698,0.1220389,0.044947286,0.130652622,0.136123018
0.203888889,0.027918113,0.065423279,0.058052144,0.069914793,0.196913697
0.206388889,0.031399848,0.058998466,0.029488724,0.074843522,0.102599311
0.208055556,0.027619037,0.076658433,0.0555734,0.06530955,0.266208024
0.208611111,0.049574683,0.0387139,0.056285937,0.029865151,0.13108618
0.208611111,0.029124925,0.076857603,0.071400768,0.096661509,0.210606723
0.210555556,0.035281826,0.087125975,0.04716953,0.092266981,0.140018761
0.211944444,0.015044821,0.080906817,0.011854578,0.059166371,0.163437552
0.2125,0.050704432,0.072637724,0.089080685,0.078818041,0.209482942
0.2125,0.010078124,0.080243677,0.013020209,0.081425676,0.032612344
0.213611111,0.011343336,0.088655492,0.0447799,0.082436724,0.175661159
0.214166667,0.031759323,0.119329737,0.043414726,0.109345929,0.117550104
0.215555556,0.006083966,0.086594435,0.027653796,0.074954164,0.119724534
0.2175,0.031657274,0.115294645,0.02777944,0.085764122,0.157912469
0.218055556,0.029239251,0.072809479,0.012192116,0.065700125,0.124751717
0.219722222,0.014541883,0.077354265,0.031757281,0.091343564,0.162974643
0.220833333,0.012038948,0.07345287,0.018475395,0.01174912,0.279873122
0.231388889,0.014735838,0.071559626,0.022348068,0.055086878,0.140489458
0.232222222,0.043772337,0.09545008,0.039817153,0.11315942,0.088635415
0.233611111,0.012061801,0.073476109,0.003096876,0.104555913,0.160398017
0.233888889,0.057946144,0.029732212,0.067234667,0.012259067,0.172074508
0.235277778,0.023152698,0.079100767,0.049106934,0.090849493,0.194985566
0.235555556,0.035286342,0.084128906,0.059773637,0.099179464,0.322348843
0.235833333,0.02652929,0.060319152,0.01343641,0.090107599,0.104124236
0.240833333,0.041693338,0.087286882,0.054568648,0.077230546,0.116694154
0.241111111,0.014917762,0.080999208,0.03084233,0.055328012,0.141055126
0.241944444,0.031576618,0.115576854,0.035394799,0.123563888,0.132791279
0.242222222,0.020615516,0.075254968,0.007399755,0.140160289,0.191068638
0.243888889,0.043834227,0.116952545,0.022471389,0.067006248,0.188222618
0.245555556,0.038856095,0.114521606,0.036823758,0.117628022,0.040993298
0.2475,0.046657187,0.115765667,0.029275558,0.128477111,0.154733442
0.250555556,0.027449979,0.09099944,0.005932094,0.144984506,0.133769602
0.251111111,0.016266989,0.07912754,0.033405231,0.059118459,0.149125179
0.251944444,0.029693269,0.110070476,0.013604873,0.063782262,0.261744789
0.254166667,0.011493707,0.09068555,0.026635106,0.074485022,0.13980571
0.255833333,0.029791963,0.118928758,0.049123191,0.112069956,0.109235163
0.256944444,0.036249102,0.090801748,0.068562629,0.113270434,0.208362776
0.257777778,0.040767253,0.115641005,0.027237353,0.131378893,0.18678834
0.258055556,0.028862312,0.079722125,0.01549693,0.085781801,0.149236417
0.259166667,0.051294827,0.074300173,0.055002531,0.081112762,0.125211983
0.259444444,0.015864854,0.078852347,0.032442046,0.086773905,0.172693343
0.263055556,0.018197542,0.082649396,0.015391956,0.06652657,0.105016751
0.263055556,0.065422944,0.079960623,0.055055451,0.084982008,0.12233113
0.263333333,0.037589648,0.080294499,0.034755767,0.111812908,0.132315898
0.263333333,0.068089876,0.119936651,0.039352917,0.081732169,0.164218425
0.263611111,0.028057743,0.10951662,0.041842228,0.109561687,0.110276475
0.265833333,0.035204922,0.084086867,0.027534329,0.076858838,0.116031897
0.266388889,0.028953042,0.112586876,0.028536346,0.080079635,0.128328596
0.267777778,0.019631793,0.073207846,0.079785246,0.105811277,0.186743967
0.267777778,0.033217846,0.089069339,0.029171769,0.080395925,0.143560932
0.268055556,0.030506058,0.106275394,0.027097856,0.102348757,0.057067186
0.268333333,0.049532888,0.092014892,0.088195336,0.098176763,0.240514379
0.269166667,0.015782548,0.077291383,0.025662852,0.05742215,0.114448241
0.271388889,0.027827938,0.105430577,0.050892701,0.112118205,0.149056996
0.272222222,0.073594843,0.09241039,0.050289031,0.09076781,0.142076092
0.275277778,0.012194381,0.078278334,0.006100545,0.07104264,0.115053091
0.286388889,0.009704877,0.087999319,0.00487105,0.081672999,0.073871172
0.286944444,0.014699502,0.071185197,0.057615947,0.100473561,0.201778482
0.288333333,0.017901035,0.075701447,0.023909643,0.080440997,0.069747843
0.292222222,0.039094927,0.117791594,0.01953506,0.05923969,0.283466018
0.293888889,0.012015368,0.075368448,0.000779897,0.0534525,0.192741851
0.299166667,0.027269802,0.076740128,0.052956715,0.102914599,0.178169184
0.302222222,0.015530918,0.079408062,0.036990292,0.050642661,0.144515687
0.302777778,0.033625532,0.116381687,0.017721915,0.085048981,0.297637653
0.303333333,0.029654469,0.110860077,0.044795747,0.07400183,0.132700684
0.307222222,0.011930175,0.065612062,0.017944217,0.047328267,0.160767898
0.308888889,0.044345733,0.117589832,0.057142801,0.047248775,0.247723166
0.308888889,0.029445322,0.128147973,0.029111959,0.1228907,0.101958034
0.309722222,0.059102774,0.113876197,0.032530824,0.109630708,0.172370631
0.309722222,0.052599021,0.103177445,0.004475807,0.121992834,0.184905139
0.312777778,0.015112156,0.07379142,0.02340882,0.051428048,0.124811051
0.315277778,0.029423997,0.075562186,0.027672882,0.064846624,0.157611784
0.317777778,0.027344303,0.076778952,0.056254436,0.05763383,0.25579661
0.321666667,0.030220885,0.07918823,0.062605793,0.1145028,0.170114423
0.324166667,0.010064291,0.075059162,0.03674163,0.069826111,0.174143623
0.324444444,0.038219829,0.119294677,0.048336423,0.075525069,0.187398295
0.324722222,0.019494407,0.081868095,0.006924974,0.07431973,0.107939652
0.326944444,0.011709129,0.088972687,0.00350794,0.101154648,0.101472708
0.328611111,0.030660586,0.057620182,0.041146923,0.050315258,0.13452499
0.331666667,0.049793037,0.085552747,0.039581718,0.106912875,0.165177435
0.331944444,0.062843237,0.088083324,0.059049184,0.093496494,0.208749138
0.3325,0.050985474,0.076070343,0.045587099,0.088267511,0.097996527
0.332777778,0.008401948,0.087616834,0.043055423,0.129075278,0.392974052
0.333611111,0.017505856,0.053467838,0.013631543,0.075366479,0.033638405
0.334166667,0.059377818,0.053591586,0.080364152,0.036779722,0.157917659
0.334444444,0.050959614,0.076180313,0.045120035,0.088168262,0.108607619
0.334444444,0.034163152,0.079955839,0.049610947,0.097296552,0.191315543
0.334722222,0.028092141,0.079587193,0.028240979,0.115133188,0.164481623
0.335555556,0.051368408,0.08960362,0.043540022,0.100621172,0.155948647
0.336111111,0.028140354,0.109302622,0.067705398,0.116527477,0.195661409
0.336944444,0.01593411,0.079065404,0.032020903,0.091192644,0.205453317
0.337777778,0.030661326,0.083834853,0.016761859,0.084779546,0.10762558
0.338055556,0.029399281,0.107733919,0.073246293,0.093468289,0.165827698
0.338611111,0.015000862,0.080802263,0.014321582,0.068540431,0.0878932
0.338888889,0.066902485,0.089776015,0.062434726,0.084074086,0.072438158
0.339722222,0.01587967,0.078892883,0.0652172,0.089093878,0.184884659
0.340555556,0.055077326,0.08497114,0.041663595,0.080416618,0.208151551
0.341666667,0.029150088,0.076604292,0.01193762,0.067895394,0.217695676
0.343333333,0.06048102,0.106112218,0.078752715,0.120037095,0.210439359
0.343333333,0.070338713,0.098548837,0.076993901,0.090780321,0.138965927
0.343333333,0.029243973,0.060415393,0.019667299,0.073077119,0.153634027
0.343888889,0.034049182,0.117407204,0.035620194,0.065178535,0.174659467
0.347222222,0.053933121,0.074470285,0.028258054,0.079718971,0.201585099
0.348333333,0.026281097,0.071245643,0.038061047,0.085127969,0.188888597
0.348611111,0.077355599,0.093930732,0.080344597,0.079368917,0.137219212
0.349166667,0.038297239,0.092115194,0.053916025,0.101610491,0.22927858
0.355277778,0.020532998,0.083507453,0.068362992,0.101189411,0.255323239
0.355833333,0.059282641,0.086639163,0.065206186,0.091923879,0.124794232
0.358055556,0.023922552,0.081843523,0.065101003,0.092005402,0.161235061
0.358611111,0.051548199,0.072541848,0.026887772,0.111925874,0.157963522
0.358888889,0.030395546,0.112361191,0.071553355,0.114601227,0.180081791
0.360833333,0.027369253,0.076815784,0.07772956,0.10453218,0.156299698
0.3625,0.026500888,0.144442503,0.026595289,0.14088989,0.134672857
0.364444444,0.015661051,0.07936337,0.067943048,0.080710984,0.198814891
0.366666667,0.028494248,0.115692545,0.027640944,0.108313411,0.126141076
0.367222222,0.053357259,0.092420651,0.060457966,0.057096867,0.124600808
0.367777778,0.031948639,0.115337491,0.037197067,0.086245022,0.141145306
0.369444444,0.025419021,0.134151489,0.036724791,0.122747503,0.148612193
0.369722222,0.068507626,0.113316385,0.001325238,0.126039271,0.163776037
0.37,0.047393154,0.088816477,0.032310389,0.105216712,0.178250614
0.370555556,0.011905163,0.089202588,0.004588842,0.110578693,0.117031097
0.370833333,0.029777147,0.118888222,0.026918104,0.126435246,0.173973147
0.3725,0.015442854,0.079670003,0.037333168,0.094027019,0.159732737
0.373611111,0.012362947,0.078621664,0.004428792,0.067380241,0.159786297
0.373611111,0.030602575,0.106248733,0.000591229,0.138355282,0.115570684
0.375,0.051046492,0.075757977,0.008376207,0.074636521,0.249053596
0.375555556,0.073534994,0.094132445,0.051461673,0.063096118,0.153707224
0.376944444,0.031429761,0.058970302,0.066517249,0.061401466,0.136001941
0.377222222,0.011121552,0.090563099,0.011611983,0.089036913,0.002709379
0.377222222,0.00722228,0.074331685,0.014698878,0.070806331,0.129946697
0.382777778,0.026013435,0.070481896,0.043175831,0.047505904,0.17588046
0.384722222,0.038239434,0.107122032,0.056839032,0.093020555,0.134014626
0.384722222,0.00484166,0.069696322,0.051239365,0.072246914,0.206014691
0.386111111,0.01550771,0.079729584,0.018284391,0.089070871,0.146178507
0.386944444,0.029788119,0.118973242,0.070318234,0.113131346,0.145668267
0.390833333,0.042331616,0.039908052,0.06632166,0.006130939,0.175880576
0.3925,0.008263136,0.088549252,0.014163397,0.080106055,0.083895613
0.393333333,0.034260307,0.117984836,0.025029634,0.102834732,0.163341104
0.393611111,0.02371285,0.079470416,0.032164079,0.088150638,0.188802806
0.393888889,0.045024693,0.11817453,0.028948315,0.130159047,0.168660815
0.3975,0.014496702,0.074826253,0.010016888,0.061799574,0.148923809
0.401944444,0.015806805,0.072006789,0.044341279,0.072734847,0.15336946
0.402222222,0.03144072,0.059888184,0.017958704,0.079795839,0.144259702
0.403611111,0.026636176,0.126245354,0.027614358,0.115123849,0.182690837
0.405555556,0.029680142,0.11889783,0.040462053,0.076665642,0.139726095
0.407222222,0.011694454,0.088877533,0.026498268,0.074236356,0.103530185
0.409444444,0.029508855,0.11816204,0.005357031,0.107549486,0.152440159
0.41,0.036090519,0.1008655,0.066746095,0.068965761,0.111300718
0.410833333,0.031761265,0.115469159,0.040327568,0.126436453,0.163187742
0.411111111,0.029610717,0.106120159,0.001228734,0.101008373,0.216289823
0.411666667,0.026523422,0.060114518,0.06385456,0.080855525,0.189336988
0.411666667,0.012121058,0.074054683,0.001997643,0.062708779,0.099347534
0.413055556,0.015314749,0.074785729,0.063757757,0.086169506,0.238225168
0.414444444,0.016006441,0.079326159,0.035340091,0.054755304,0.129076792
0.418333333,0.042904604,0.095126798,0.026933916,0.101035896,0.209227688
0.418888889,0.072470957,0.11708033,0.07898026,0.106366845,0.138859647
0.421666667,0.038087951,0.080471359,0.024996325,0.086376411,0.084897135
0.421666667,0.04905666,0.082846578,0.074521783,0.087120392,0.172461172
0.422777778,0.055727185,0.0825768,0.029322407,0.073626304,0.193764268
0.423055556,0.05190866,0.064578357,0.065807327,0.070569657,0.189187671
0.427777778,0.011672903,0.090625797,0.045926007,0.072528978,0.148523093
0.43,0.022380982,0.084328286,0.026052648,0.113632612,0.156814776
0.431388889,0.011343728,0.090573795,0.032417618,0.069970579,0.153101527
0.431388889,0.029639474,0.074863093,0.033579989,0.056642167,0.183365417
0.433055556,0.011909778,0.089065921,0.029890511,0.128258089,0.25364695
0.433333333,0.022112628,0.078243113,0.005422633,0.109182609,0.125053988
0.434166667,0.049800848,0.081896802,0.012484291,0.077437158,0.208467705
0.4375,0.027781781,0.059180719,0.013479665,0.061498893,0.16664399
0.438333333,0.037013814,0.091401054,0.078843759,0.082798017,0.164251777
0.44,0.015882182,0.079159054,0.047404171,0.100271435,0.26265468
0.440833333,0.031693891,0.115559838,0.027622575,0.126838304,0.138800312
0.442222222,0.028434153,0.115025248,0.01118677,0.070398445,0.178299665
0.443055556,0.029769444,0.110286747,0.032508898,0.127674417,0.209826948
0.443055556,0.064975286,0.105655666,0.033253259,0.109886475,0.205366315
0.445277778,0.029382642,0.074238984,0.011932956,0.06660186,0.170153696
0.447777778,0.055108925,0.08428756,0.061084172,0.056853628,0.180818604
0.448611111,0.041316637,0.097005311,0.027678874,0.099993937,0.129205687
0.448611111,0.01585744,0.079248511,0.051188712,0.037268137,0.199323738
0.449722222,0.066335762,0.089474822,0.053958121,0.080698971,0.111248459
0.450833333,0.024771842,0.125151919,0.045932328,0.128460299,0.180147635
0.451111111,0.033213275,0.115277335,0.057599792,0.101160112,0.150729135
0.451388889,0.018248559,0.077940894,0.029963848,0.063736441,0.1173176
0.451944444,0.035111206,0.112840381,0.048120405,0.089478298,0.17760868
0.453333333,0.028216608,0.079880588,0.036223236,0.067103452,0.119565228
0.453888889,0.024079314,0.076835026,0.040014963,0.125950478,0.133254094
0.454166667,0.036995614,0.122490562,0.023031337,0.057309871,0.198819497
0.456111111,0.032385063,0.088417371,0.060165874,0.087979186,0.180547584
0.456111111,0.025827848,0.077580203,0.047417517,0.037526461,0.198553421
0.456388889,0.029873441,0.105283176,0.021983146,0.067061208,0.128076915
0.457222222,0.036532793,0.080160961,0.028251513,0.04871892,0.130637927
0.458333333,0.012082467,0.074970573,0.018354069,0.089120073,0.121125317
0.458333333,0.029664348,0.118823189,0.004225513,0.138083817,0.081351269
0.458611111,0.028466713,0.115625068,0.025765893,0.070181791,0.14338099
0.464444444,0.056398547,0.05754095,0.06898896,0.049690995,0.202324434
0.465,0.007949345,0.087902882,0.026785011,0.123281693,0.181496385
0.465,0.0244925,0.076543281,0.014702328,0.030333888,0.188940436
0.468333333,0.029804194,0.118938647,0.031098825,0.108258633,0.117007566
0.468888889,0.011954984,0.065703512,0.006645548,0.084752178,0.130862497
0.470833333,0.053430999,0.106420185,0.057774738,0.09529775,0.083145001
0.471388889,0.031776673,0.059998019,0.060232125,0.039876057,0.131238824
0.473055556,0.049168548,0.083058412,0.04770137,0.088316114,0.172376038
0.473611111,0.039226013,0.114685081,0.007424405,0.112569302,0.131581289
0.476666667,0.027418107,0.076674435,0.036063969,0.056727957,0.229509634
0.4775,0.038597998,0.114389059,0.01200698,0.065790768,0.181630942
0.478055556,0.011358012,0.088750646,0.057688256,0.111923348,0.223071581
0.479444444,0.015070227,0.073519553,0.047902845,0.040881542,0.248748879
0.480555556,0.045311101,0.117865941,0.066788039,0.106914421,0.153336968
0.483333333,0.023609355,0.059433481,0.026368162,0.009464539,0.169484617
0.483888889,0.043924259,0.03849021,0.0602886,0.010478484,0.209299752
0.484444444,0.027003878,0.062049776,0.035964043,0.060564038,0.204356453
0.485833333,0.029314995,0.10777047,0.061106727,0.116208096,0.080772523
0.486111111,0.057364074,0.056513147,0.063127222,0.052275742,0.223928911
0.486111111,0.01391112,0.059284897,0.025887259,0.057808253,0.188872121
0.486388889,0.073773268,0.092442821,0.078559708,0.074736952,0.142304145
0.486944444,0.028452093,0.068094291,0.020327818,0.048734495,0.208793726
0.491388889,0.020334554,0.075932045,0.07558111,0.10472008,0.207081885
0.491666667,0.017464,0.077185142,0.03779427,0.110107843,0.221459986
0.492222222,0.031197562,0.114201895,0.03031896,0.130938954,0.133783536
0.493055556,0.058452383,0.090182156,0.071171733,0.092483284,0.129980404
0.493888889,0.011592113,0.090546193,0.052600103,0.052444476,0.163039068
0.496111111,0.03452168,0.118707803,0.070131034,0.120649545,0.134857266
0.496944444,0.052244257,0.113482346,0.047866402,0.081750882,0.14166503
0.498888889,0.027052867,0.06227024,0.008030686,0.064372181,0.154131226
0.499722222,0.012503422,0.078699557,0.023835952,0.067871664,0.143212823
0.499722222,0.042631708,0.113167463,0.052427725,0.088573128,0.204955705
0.500277778,0.03182172,0.115375264,0.025158857,0.102936842,0.110912756
0.500833333,0.03102922,0.107973906,0.045170078,0.073485917,0.143670288
0.501944444,0.037845442,0.114035167,0.046614414,0.115821507,0.198868259
0.5025,0.057180976,0.070305004,0.054096445,0.084511154,0.184273861
0.504722222,0.038574863,0.114475056,0.030886184,0.106199641,0.151172451
0.505,0.033063717,0.115001727,0.052817336,0.085018876,0.134085467
0.506666667,0.027168053,0.076108158,0.057200597,0.076346109,0.209535953
0.507777778,0.024854082,0.053857888,0.019231672,0.059313244,0.16989516
0.508333333,0.011409702,0.090612864,0.027840042,0.114185527,0.102518713
0.51,0.068213091,0.119888744,0.066962186,0.107988053,0.079627561
0.510277778,0.025121319,0.064725226,0.068133725,0.093788969,0.202470384
0.514166667,0.01566937,0.079236837,0.016010282,0.089221413,0.164978988
0.5175,0.039767649,0.080839627,0.0082412,0.11694913,0.10541713
0.518611111,0.032728975,0.118148214,0.029569938,0.108507275,0.110341692
0.518611111,0.027007379,0.105204929,0.063534338,0.099686036,0.148425806
0.523055556,0.039761849,0.080815899,0.025926593,0.068405643,0.113596894
0.525277778,0.031288864,0.059056263,0.053627267,0.06142291,0.194863405
0.525555556,0.033572069,0.116243271,0.007196306,0.111340202,0.129116867
0.526944444,0.047312204,0.085279132,0.046899475,0.078146781,0.153091786
0.528611111,0.02813538,0.114962134,0.051149982,0.047761951,0.271748123
0.53,0.033413458,0.084701442,0.011899093,0.059468885,0.205817341
0.530555556,0.032303074,0.113234931,0.030807833,0.106621732,0.151605378
0.533333333,0.058130954,0.100578262,0.062457305,0.088551782,0.174286133
0.534444444,0.017893487,0.075735797,0.059862547,0.083888425,0.291501582
0.539166667,0.050912991,0.076697069,0.041311967,0.120352905,0.187112614
0.540277778,0.011986369,0.08953477,0.05258777,0.054752269,0.187955984
0.542222222,0.031533497,0.115561024,0.048542603,0.0991431,0.103659724
0.544444444,0.031748125,0.091381374,0.004307398,0.115583939,0.147503398
0.547222222,0.038833742,0.113682558,0.03042203,0.083643739,0.140374581
0.547222222,0.01131689,0.090649659,0.052885616,0.036748435,0.317828896
0.549166667,0.03099913,0.105793624,0.0487137,0.098503307,0.185880926
0.551388889,0.033283881,0.084944093,0.031581944,0.071062926,0.144259046
0.552222222,0.011221418,0.090891333,0.012076672,0.074530414,0.132837222
0.552777778,0.026848322,0.075492679,0.028554472,0.068688695,0.168351314
0.553888889,0.032022314,0.061243683,0.057878795,0.086129864,0.158131389
0.555833333,0.026020152,0.069942391,0.012124083,0.067910527,0.146120792
0.555833333,0.037946743,0.10697341,0.067386313,0.109863486,0.157532428
0.555833333,0.031790786,0.060311645,0.056737743,0.046038403,0.171876316
0.557777778,0.061258561,0.050793307,0.077252068,0.052167689,0.10701634
0.557777778,0.038353389,0.080443268,0.001253876,0.111944094,0.179701088
0.558888889,0.033230327,0.115276846,0.062424501,0.114548958,0.15953215
0.559444444,0.03113331,0.057797776,0.050099281,0.066770423,0.135850375
0.559722222,0.0299056,0.119082514,0.066651563,0.115427869,0.144184515
0.56,0.020635055,0.06766307,0.007916276,0.079011998,0.07837233
0.562222222,0.008327774,0.074614016,0.045449064,0.117677663,0.422886908
0.562777778,0.060863991,0.068697514,0.071527933,0.079550046,0.15876552
0.564444444,0.068592797,0.105275454,0.034387423,0.075218475,0.205163624
0.567777778,0.058064769,0.086127945,0.058543093,0.090548199,0.10393384
0.568611111,0.032683716,0.125795463,0.03410941,0.113674662,0.185382703
0.568611111,0.022173823,0.080139193,0.023483287,0.087713464,0.121902489
0.569166667,0.055502344,0.083187413,0.053873864,0.073891711,0.247986606
0.571111111,0.015136061,0.07361324,0.038016297,0.125290979,0.386803685
0.572777778,0.027396018,0.076975445,0.019548491,0.07286207,0.130191008
0.572777778,0.031678587,0.11550225,0.039325772,0.127270734,0.252627073
0.573611111,0.012094673,0.076646188,0.003596944,0.098663748,0.126243473
0.574166667,0.06946506,0.033856368,0.040161402,0.119570101,0.242456608
0.574444444,0.020295315,0.078134795,0.029282144,0.117636055,0.170770885
0.575833333,0.029416015,0.076593253,0.05943233,0.097216322,0.221088971
0.5775,0.015910982,0.07873497,0.029914694,0.089461017,0.175420463
0.581111111,0.036863802,0.108072847,0.035004886,0.114191711,0.067513227
0.583055556,0.035624309,0.123830377,0.04736671,0.1293203,0.225432648
0.583333333,0.027289789,0.076841956,0.035603494,0.084297307,0.171067613
0.584166667,0.019694453,0.14306752,0.030479616,0.127316174,0.164804978
0.586388889,0.027704194,0.064688711,0.036780893,0.036971286,0.167458963
0.587222222,0.049176957,0.076685407,0.018886932,0.067586901,0.13570593
0.5875,0.051132128,0.074161477,0.064723674,0.082298353,0.141508145
0.589166667,0.047037472,0.119147653,0.006180366,0.109181362,0.15004787
0.591666667,0.044164918,0.089499557,0.053329293,0.078648499,0.295558162
0.595,0.029841581,0.119111657,0.005461438,0.132201273,0.076806892
0.599722222,0.029330262,0.076578645,0.05810007,0.075931193,0.230729477
0.601944444,0.031950583,0.116238565,0.029841441,0.119166275,0.092785333
0.602222222,0.068450368,0.085666306,0.068766053,0.085783549,0.000485119
0.605277778,0.027359467,0.076891159,0.051068817,0.092964142,0.155532588
0.606111111,0.014642549,0.070746505,0.026534765,0.053843829,0.089748169
0.606944444,0.030380395,0.116177775,0.03505681,0.124037798,0.302068852
0.6075,0.038830743,0.069711594,0.080271414,0.041342646,0.257542445
0.611111111,0.036890289,0.122626703,0.049374017,0.097842659,0.159587754
0.612222222,0.034776252,0.07258927,0.035536262,0.035883976,0.089423127
0.614166667,0.072575772,0.084428428,0.076600943,0.079278287,0.113678419
0.616111111,0.051395084,0.071785057,0.070644313,0.046888939,0.155834043
0.617222222,0.024893072,0.054443869,0.052286264,0.079354255,0.182343495
0.619166667,0.014540311,0.070097483,0.020165682,0.048377327,0.15806747
0.619722222,0.010100574,0.079181475,0.041077271,0.111334681,0.268779942
0.620555556,0.030599886,0.055324723,0.01373361,0.024941231,0.171845311
0.623055556,0.04860982,0.080893289,0.050370923,0.096837849,0.110631198
0.623333333,0.028635487,0.116094687,0.001157201,0.142261017,0.097430621
0.625833333,0.027281394,0.062919055,0.015153163,0.021831906,0.179121082
0.626388889,0.03304621,0.054513876,0.05220949,0.028643998,0.20586142
0.628611111,0.061462469,0.105937301,0.069579386,0.078257637,0.162763136
0.628888889,0.012093021,0.070041362,0.028600137,0.076411845,0.129729967
0.629444444,0.01787633,0.078053969,0.015559348,0.090101339,0.076675949
0.633055556,0.025760545,0.067912052,0.009883653,0.07340203,0.140972915
0.633611111,0.026259925,0.070983421,0.008875098,0.106677186,0.130171659
0.634722222,0.012077296,0.07490928,0.00524911,0.055276798,0.142532685
0.636666667,0.030079352,0.079728187,0.066884205,0.044081738,0.176511462
0.638055556,0.033542547,0.08920339,0.066570053,0.039434907,0.177270701
0.639722222,0.037648536,0.125738436,0.027317373,0.131550681,0.217724823
0.639722222,0.032540294,0.068475418,0.03469937,0.05836113,0.124938939
0.643333333,0.034079037,0.106841963,0.038956353,0.092543447,0.079165806
0.646388889,0.010801833,0.089114757,0.0081797,0.116828012,0.131169238
0.646944444,0.015311951,0.079806878,0.0278019,0.050121054,0.125073083
0.6475,0.046055093,0.086970664,0.058866561,0.098614961,0.192956885
0.649722222,0.014701604,0.070782359,0.023632691,0.059890203,0.122188105
0.650277778,0.008951606,0.08875138,0.084000633,0.077891908,0.190635664
0.650277778,0.014280068,0.068521141,0.014167784,0.076330741,0.104525893
0.650555556,0.028481792,0.068356269,0.050954219,0.086765332,0.189800484
0.650555556,0.033240588,0.106528081,0.029591805,0.075164836,0.05954385
0.651666667,0.021068524,0.080816014,0.003110836,0.105757019,0.271841963
0.652222222,0.050382069,0.084846356,0.032215466,0.072324775,0.141839325
0.652777778,0.041851139,0.078148175,0.052239266,0.096166456,0.118659403
0.653055556,0.041664546,0.09681784,0.02776986,0.105428829,0.196815278
0.659166667,0.040944407,0.08759508,0.021203707,0.060174894,0.129811336
0.659722222,0.008249798,0.082965359,0.047698922,0.073945891,0.156646743
0.66,0.042483304,0.081386405,0.034994649,0.092288401,0.131531688
0.66,0.011661534,0.089038906,0.057703731,0.00342207,0.259423528
0.660833333,0.032869375,0.084713629,0.004885591,0.081406339,0.135437594
0.662777778,0.016047988,0.038337205,0.057393994,0.089816553,0.192312771
0.663888889,0.008290254,0.083602499,0.009793076,0.121847193,0.190576977
0.664444444,0.031677609,0.115468144,0.043276467,0.125177696,0.171782813
0.666388889,0.031321467,0.114713761,0.074151295,0.107054864,0.172693734
0.666666667,0.011598897,0.090187595,0.055424557,0.06392799,0.175001302
0.6675,0.011330514,0.090946232,0.026034841,0.049741638,0.166842055
0.671388889,0.033159621,0.084776987,0.059672369,0.089457673,0.215861716
0.672222222,0.068201732,0.107945683,0.066512868,0.093746698,0.128691643
0.673333333,0.031722826,0.115497568,0.044818937,0.128140647,0.208036281
0.676666667,0.012221775,0.07840043,0.011912559,0.06106937,0.216672727
0.676666667,0.028353312,0.07976744,0.062353789,0.108690228,0.228913338
0.678888889,0.06037319,0.105565757,0.044112353,0.090047204,0.191298306
0.679722222,0.051882572,0.114260725,0.085900906,0.131068946,0.176941925
0.681666667,0.048550038,0.082796251,0.07125448,0.097392752,0.224411006
0.681944444,0.043505401,0.116972214,0.065268901,0.109586277,0.207362213
0.684444444,0.008320736,0.087701084,0.004649345,0.136139696,0.104094747
0.688333333,0.038208432,0.100326899,0.029759608,0.104170268,0.227312413
0.688888889,0.015955223,0.059267245,0.010463189,0.110755002,0.230132611
0.689722222,0.031492872,0.126583965,0.004655661,0.066602314,0.331319758
0.69,0.051183635,0.074231681,0.066004071,0.070110037,0.137415378
0.690555556,0.03166426,0.115478767,0.005741839,0.083293275,0.256067678
0.691111111,0.034662826,0.111071458,0.025983451,0.133479937,0.142521076
0.692222222,0.033371474,0.112402154,0.049895024,0.113215197,0.140464029
0.693611111,0.05180276,0.114215227,0.029614293,0.052141002,0.213220563
